,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.001572213399957755, 0.00325110225657694, 0.007675470716406131, 0.006040186915405595, 0.006916983407456584]","[0.001737107075846417, 0.0034532254422443205, 0.006838992817911146, 0.004596916372171165, 0.006280771619304079]","[0.0015328600056336743, 0.0032852992512843724, 0.007505758208966762, 0.005896726204224499, 0.006823363676440035]","[0.0015606664024576855, 0.003645611266040521, 0.002992841744557702, 0.0023476046180267753, 0.004231994097670341]","[0.0018494915477208094, 0.004449207825630785, 0.006453393013498755, 0.0043444742543303815, 0.006152979220214616]","[0.0015751178908195585, 0.0033269433119636318, 0.007208796196356741, 0.005472679563084245, 0.0065683617530687645]","[0.0019518922424596997, 0.0034583347471865886, 0.008693492346363928, 0.0073943097554840746, 0.008787546634076122]","[0.001664934355170152, 0.0034106421176722966, 0.004298865094481137, 0.004324253917304789, 0.005338281923493479]","[0.0015847218785665876, 0.003404558303414282, 0.005667922153115002, 0.005100914597828785, 0.006085665971226392]","[0.0023674415985332664, 0.003347534678358462, 0.006961103869086535, 0.005531459677726851, 0.006536664037611735]","[0.0016968722577002486, 0.004425772567436157, 0.003745644130482089, 0.004042875034998906, 0.005778282996241919]","[0.0015928345527068321, 0.003346177972254623, 0.003143381822847777, 0.002668881591560163, 0.0043770045032416076]","[0.0015491448042281438, 0.003279042646168613, 0.00298533890136152, 0.0022514339429967, 0.004200016430627748]"
TRX,"[0.0011797535032126878, 0.0018858802920662392, 0.004586059701119681, 0.0019999150892252696, 0.0024859255420410288]","[0.001350056716430274, 0.002056111388352843, 0.00468035573202759, 0.0027858271304732943, 0.002908965031723133]","[0.0011790470328320126, 0.0018713254258614738, 0.004574819556885907, 0.001984548600680042, 0.0023844583467904955]","[0.0012179955078921259, 0.0013901268320185634, 0.004475051459707493, 0.0017521078444183884, 0.0022482771041812287]","[0.001180026405970555, 0.002129623193550769, 0.005177211771174548, 0.002109418249040904, 0.0025272819688319094]","[0.0011755242114439943, 0.00189040588176534, 0.004613677612213751, 0.0019049666221776123, 0.0022921577646962867]","[0.0011943322474580005, 0.0020664739970560394, 0.004701057026385626, 0.0021311530602764377, 0.002486779343658858]","[0.001623932713841914, 0.001652823627499265, 0.00454796577147119, 0.003128067880901434, 0.003462353184362659]","[0.0011874823868332303, 0.001966550300578955, 0.005287616092109308, 0.002071068204335742, 0.002514649882205299]","[0.001954502648267223, 0.002023010729384985, 0.004616853276361385, 0.0036460369164322613, 0.00441246569353506]","[0.0012529995851558746, 0.0018234161299242797, 0.00474438714067632, 0.0022882843914317622, 0.00256665933010305]","[0.0013009358659198701, 0.001437853908540367, 0.004689685715978738, 0.0019059759450985596, 0.002343693490012644]","[0.0011784828218186583, 0.0013345308893236575, 0.004824518287704789, 0.0016680404971601123, 0.002129620032701652]"
ATOM,"[0.0014966822349594387, 0.0021204745338955755, 0.003465460712172782, 0.004983471751066759, 0.006268480086283484]","[0.001732013366684721, 0.002224630344379087, 0.0038071785225071188, 0.006063566107456313, 0.006822398806401887]","[0.0015220880340893373, 0.002061975387528143, 0.003470482679717615, 0.00520089552228705, 0.00602320504997801]","[0.0015465525404125954, 0.0020497963221468027, 0.0029279300594698718, 0.0024828974088908157, 0.004088797356210409]","[0.0020716208949387404, 0.002607044630338976, 0.003636634909896922, 0.00597887830180319, 0.006476490273255575]","[0.001562136424417861, 0.0021935994083635965, 0.0034431906618531552, 0.0049267662193422735, 0.005909620510678987]","[0.0015105525144177875, 0.002040972980837748, 0.003288875940540211, 0.004250348845865064, 0.005386933828264413]","[0.001840336440849041, 0.0023807467229780633, 0.004215167214721954, 0.006528639073349669, 0.007586878321481475]","[0.0015904541438911909, 0.0022236139293914984, 0.0038617448709391366, 0.005532375798254904, 0.006939095048293188]","[0.0028293842687172705, 0.002676697263683157, 0.003697876134678249, 0.004951857274733549, 0.006180561151012861]","[0.0018172262387065705, 0.0023871631983941595, 0.003969556153618996, 0.004964498083731293, 0.006253706651143025]","[0.0016296151153254166, 0.002203611560186578, 0.0029401918437059796, 0.0025919685694365422, 0.004120896798196653]","[0.0015099322176148388, 0.002059693175619102, 0.0029503847231392042, 0.002501082967123069, 0.004071670748919173]"
XMR,"[0.0015030624375096755, 0.002867241223858527, 0.0037682914211859347, 0.0034502072840397104, 0.003934128797236593]","[0.0017153717429265246, 0.0029514329985187338, 0.003306638142230779, 0.002921767557903518, 0.0033173073997280755]","[0.0014128128722890587, 0.002823894118692585, 0.0035037101003736106, 0.0032042245921307727, 0.0036446042578633995]","[0.001471013391250569, 0.0023109575804529446, 0.0021708038757876327, 0.0017318472379851233, 0.0022757492413340223]","[0.001437524524391987, 0.0031969299974545186, 0.004163748525567606, 0.0038107038472959343, 0.00416712337552699]","[0.001669699875063044, 0.003613235057758359, 0.005806926247870759, 0.005735691042612897, 0.005922969099906157]","[0.0013872468056956963, 0.0033358474970992327, 0.004275341612510763, 0.003914138785271221, 0.0044141986836064235]","[0.0017952992931513229, 0.0032943431975731878, 0.0047030769109900625, 0.004618629657251727, 0.00466669836730722]","[0.0014963123672667733, 0.003302032406705954, 0.00441885289181007, 0.004078070437150314, 0.004574192862679704]","[0.002481014736029312, 0.003002145391294652, 0.00413209815513596, 0.0037067210689146883, 0.004247043115375373]","[0.0016841119739386028, 0.0030834886022493295, 0.0037431525207338974, 0.0034131830824810005, 0.0038237608689816725]","[0.001525372500757682, 0.002330523489201812, 0.002156234508238036, 0.0017196669240852611, 0.002267040025796477]","[0.0014202608569171176, 0.0023126178963577214, 0.0021533338922784958, 0.0017091730853276547, 0.0023056732071905606]"
VET,"[0.0021815552136056388, 0.0023776546055705693, 0.0026562709838137064, 0.002653321607017717, 0.0034131614187569537]","[0.002863695928366575, 0.0028740226059873987, 0.002948772961370509, 0.0032064936704391317, 0.004080735773981294]","[0.0023828593227971135, 0.0026906994691600315, 0.002783587317695754, 0.0028005151699456617, 0.003523006384030323]","[0.0022086269847877574, 0.002356236264940854, 0.002711722890171325, 0.002597297975225111, 0.003381277443779373]","[0.0025604786865681965, 0.003067645024943056, 0.002935575254243425, 0.0028538576968839945, 0.0038480548255671256]","[0.00219852408724856, 0.0023930445619130426, 0.0027106266863764195, 0.002511757436111797, 0.003372698840162854]","[0.0023240796441092245, 0.002425764369924844, 0.0028557559082664427, 0.002604937410148329, 0.00483547730917596]","[0.002818041546780411, 0.0031346673360294346, 0.0028889719959410936, 0.00322142247922985, 0.004171318354317702]","[0.002189797933121691, 0.002391833757654147, 0.002800112810577388, 0.0024776295540341786, 0.0035311117649784412]","[0.003430687330730554, 0.003663409179293416, 0.0030169579655863112, 0.003381618853877297, 0.004032934765152057]","[0.002181678273668649, 0.002432946394189095, 0.0029130636941595554, 0.0026785953815266074, 0.003936560778829185]","[0.0023483810078404736, 0.002535021833881111, 0.0026872638987944487, 0.0028349910981196897, 0.0034477908124178813]","[0.0021946029791617, 0.0023509384561381406, 0.0027047860728286227, 0.0025211966868202936, 0.0033719954121398587]"
ALGO,"[0.0020682809447744857, 0.0024371634930371146, 0.004229235328338626, 0.005100731748590799, 0.005591577402083302]","[0.0028050897039340675, 0.0031261544554577656, 0.00500903250224886, 0.006137030448155786, 0.005948555962055121]","[0.0020568564720259736, 0.0024273222662591055, 0.004172903168789601, 0.005026825101237078, 0.005532218842984652]","[0.002048742207677821, 0.0024024575781905464, 0.002987356689046799, 0.0026903692114192265, 0.003682914399408152]","[0.002253080407465049, 0.002626876917498412, 0.003885463132787992, 0.004408041035207969, 0.005125924379474497]","[0.0024667479792413343, 0.0029727003425050703, 0.004692695480901075, 0.006090275334715015, 0.006595527696812253]","[0.002051682510335133, 0.0024202299623094035, 0.004224488198575968, 0.005104229927219026, 0.005601192210577404]","[0.00205239714371945, 0.0024213535732572266, 0.004194902012365476, 0.005054546215961356, 0.0055578701784678415]","[0.0023246727067905326, 0.0028846606580499768, 0.006179542674630847, 0.008739061888977433, 0.007792561335822706]","[0.0031855893209405527, 0.003052433798962685, 0.004625151265820147, 0.00594708574893953, 0.006539146608916607]","[0.0021062619366575865, 0.0025879645902031805, 0.004624161611417371, 0.005569901114113575, 0.00600042053000517]","[0.00214997490365013, 0.0024030442990024214, 0.0030658095981000396, 0.0027684139983301334, 0.0038633766201549933]","[0.002065691018568354, 0.002410401318288281, 0.0029300914296604605, 0.0026019387874567585, 0.0036862005788321963]"
EOS,"[0.0023665304300486624, 0.0026619559956863378, 0.0028443832722729423, 0.004134862814796009, 0.011312970312863456]","[0.0025903943967571117, 0.0030736793818956763, 0.0031294423024353928, 0.004281171108956113, 0.011994640075261926]","[0.002403560300040705, 0.00280465590534811, 0.0028591336165479345, 0.004066862986719388, 0.011624389022729406]","[0.002285848878685958, 0.0026125400213757514, 0.0028730649152644444, 0.004124239685852288, 0.0036982506265355384]","[0.00279779471117508, 0.003034630193293941, 0.003447415709690952, 0.004724358093462169, 0.0055029812766079714]","[0.002341783114293388, 0.0026634245969325817, 0.0028404489067054253, 0.004020010058052052, 0.009762943356832194]","[0.0023925419931840317, 0.0025951221983289965, 0.0028116007606872164, 0.00410230157536101, 0.010622251471879628]","[0.002356750138274627, 0.0026596131383099337, 0.002853855434685423, 0.004039324216462714, 0.009337260726351632]","[0.002402639929754533, 0.0028438747475324467, 0.0028979991431943254, 0.004734440869989192, 0.0067012488663468015]","[0.003315690955416306, 0.003583063455652437, 0.0035859513391053683, 0.005126923146810905, 0.011419337954186587]","[0.0025705808919430865, 0.0030172525014602516, 0.0029504852492056297, 0.004980414825043627, 0.01640518563665245]","[0.002433000022091763, 0.0027927645685165256, 0.0028476940225568674, 0.004255031123969604, 0.0037262082164978]","[0.0023280433631452696, 0.002604167366927203, 0.0028411117787368, 0.004116684788378554, 0.003582835541096151]"
CHZ,"[0.004330956326459873, 0.0028916075998686877, 0.0035674937315658436, 0.0039265205472098705, 0.0037450228689415404]","[0.005130992806535624, 0.00407860325079734, 0.004149951406792732, 0.004873365759735975, 0.004093373102151889]","[0.00417475508167265, 0.002876501008627576, 0.003563310466166063, 0.0038555618473899438, 0.0037454950153574884]","[0.004359464822252484, 0.002992729592048557, 0.003577514787496352, 0.002633749200396115, 0.003598690889743118]","[0.0051275541040822995, 0.0035965228493358187, 0.004633569408944892, 0.005491615546235592, 0.004928583191974163]","[0.004205700740772621, 0.002878007367269544, 0.003628736430206448, 0.004047898396742133, 0.0038068151642394257]","[0.004165844994220528, 0.002877681753508653, 0.003585748856414545, 0.0041491831180738795, 0.0038286358676290063]","[0.004163188574984851, 0.0028782617724289294, 0.0035850332745043538, 0.004166926731246943, 0.0038275497984613708]","[0.0045334922024785436, 0.0031441899858102255, 0.0038732756446344403, 0.004277262191031502, 0.004157706957969089]","[0.005888112733163774, 0.004409843753286565, 0.005556317303176482, 0.005048117839183, 0.00489037018858094]","[0.004225276984808284, 0.002883314964054719, 0.003588394968084913, 0.0037854406543624784, 0.003699205184349511]","[0.004437850832330175, 0.003270044139696112, 0.0037166207233792197, 0.0025610689102742493, 0.0036738216663154215]","[0.00418400602026107, 0.002888311355907542, 0.0035373243687450416, 0.002593154029668329, 0.0035521029637341985]"
IOTA,"[0.0028241561307167165, 0.003509156973019298, 0.004580599516405176, 0.004273635601376676, 0.00467734943092239]","[0.0031617977224511636, 0.003866628221708729, 0.005586653892224538, 0.004969786353033731, 0.005367556827010953]","[0.0026443547649126153, 0.003595862082291431, 0.004779719121913839, 0.004489217494258736, 0.004934022229151451]","[0.002647983205609789, 0.002458059341100313, 0.002935795739497813, 0.0026631100187974, 0.0033941520032171615]","[0.003129449998689251, 0.004602180270863815, 0.0056560320047212365, 0.005279361638666722, 0.005945696204426354]","[0.0027039074883846094, 0.003075576915550661, 0.0040321895049271845, 0.0038247548441945464, 0.004284130875511435]","[0.0026638047855537597, 0.0036765486325332974, 0.00484944942481498, 0.0045779476683090025, 0.005015044609715985]","[0.0026396409102346736, 0.003395219322929324, 0.0046424700977036, 0.004272596175152267, 0.004740734184644148]","[0.002965383915596952, 0.0037009141008084905, 0.005252282095024707, 0.004645152751511061, 0.005221783851662255]","[0.004050178409549895, 0.004140773071844425, 0.0051686148490003685, 0.005366514953365496, 0.005611511834817642]","[0.0029770260712654144, 0.004182787432078072, 0.006010783118528473, 0.005252426044546631, 0.005797267897080708]","[0.0028179704061403474, 0.002510189494228282, 0.0029663447306573984, 0.002687690146972577, 0.003372775202255888]","[0.0026579471483378233, 0.0024412852342009374, 0.002928746094435263, 0.0026572568587418855, 0.0033643322152736364]"
NEO,"[0.002454369616896182, 0.0029921151566247224, 0.0043781416362641355, 0.002385846749413885, 0.004080417311366711]","[0.003076602170238988, 0.0035129318618962583, 0.004605114249510253, 0.002795303874876376, 0.004739406963889901]","[0.002694396625698365, 0.0031237482698594993, 0.004214237289823934, 0.002835765519030539, 0.004133813319830662]","[0.002463164020564495, 0.002974683206540662, 0.00415753441383545, 0.0023425145078391414, 0.004005903716031192]","[0.0024692406614681963, 0.0030077530622534274, 0.0042404143643344164, 0.002552301777886166, 0.004069793594127653]","[0.0025460716903877613, 0.002983721950195363, 0.004126801571274643, 0.002708332440194219, 0.004166321401314663]","[0.0024508164248315425, 0.002983358033296055, 0.004107078614330011, 0.0024040892505791337, 0.003996446673723025]","[0.0024337154766502075, 0.0030559687694544516, 0.0041976358319397895, 0.002369005192905453, 0.00395688949602259]","[0.0024918502364503162, 0.0030494971558758265, 0.004956277058266161, 0.0025200791830530785, 0.004130033962315629]","[0.003467460824481516, 0.005483236807818892, 0.005266677403118714, 0.0050837982784864766, 0.00598577845355829]","[0.002463905589036313, 0.0031025580364478994, 0.004756804434851647, 0.0024770260879506977, 0.0039330270568076735]","[0.0027606165684329826, 0.003205667718733427, 0.004149264315995815, 0.0026480720576751477, 0.004179593568571129]","[0.0024504598395748726, 0.0029805242450960607, 0.004187091392171183, 0.002296746316929425, 0.003983554950030582]"
XTZ,"[0.0018969491010731917, 0.0033994015500791184, 0.006380110963067641, 0.004312951896904338, 0.00483186170384263]","[0.0024607934104241744, 0.0034637544620077267, 0.006923273825657705, 0.004416488280092156, 0.004969993516581186]","[0.0018511079543010853, 0.003333181075028216, 0.005571135820747922, 0.003964059298973439, 0.004388928998180089]","[0.0018385743054502401, 0.0030891003608703007, 0.002824547581105165, 0.00246855885372571, 0.0032661640152745206]","[0.002690578182747744, 0.004464936039203813, 0.00749346058710108, 0.005762581990345845, 0.006083373227602164]","[0.0029077829389589733, 0.0035203933068168884, 0.005811921218654753, 0.00383331500992657, 0.004481257866088264]","[0.0020569461403992747, 0.00392588736537327, 0.009638818253511615, 0.005312891141843718, 0.005952941567764792]","[0.0023418257251362853, 0.004323473763374435, 0.008259815685583032, 0.006068897679182981, 0.006785349631483046]","[0.0019179277515333662, 0.003433924089054327, 0.005475159782868874, 0.003929630377003076, 0.004504117657804739]","[0.0036820250306932737, 0.0039320408531395845, 0.006415373008740727, 0.0046886020928772875, 0.005595295121560188]","[0.00184275874244241, 0.003446887393940407, 0.0066844921612197175, 0.004243689937484689, 0.004785913139745546]","[0.0018973103309856958, 0.0032938322372208606, 0.0029222877899632497, 0.0025711989910662033, 0.003436919438072286]","[0.0018543503876688276, 0.003096036210021675, 0.002839574866289078, 0.002418125625835899, 0.003194813498155057]"
